sample_id,file_path,label,domain,source_dataset,generator,split
ljspeech_LJ013-0141,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0141.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0142,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0142.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0143,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0143.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0144,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0144.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0145,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0145.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0146,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0146.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0147,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0147.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0148,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0148.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0149,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0149.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0150,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0150.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0151,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0151.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0152,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0152.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0153,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0153.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0154,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0154.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0155,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0155.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0156,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0156.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0157,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0157.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0158,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0158.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0159,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0159.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0160,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0160.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0161,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0161.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0162,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0162.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0163,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0163.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0164,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0164.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0165,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0165.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0166,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0166.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0167,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0167.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0168,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0168.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0169,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0169.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0170,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0170.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0171,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0171.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0172,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0172.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0173,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0173.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0174,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0174.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0175,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0175.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0176,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0176.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0177,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0177.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0178,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0178.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0179,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0179.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0180,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0180.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0181,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0181.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0182,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0182.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0183,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0183.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0184,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0184.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0185,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0185.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0186,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0186.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0187,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0187.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0188,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0188.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0189,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0189.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0190,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0190.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0191,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0191.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0192,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0192.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0193,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0193.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0194,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0194.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0195,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0195.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0196,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0196.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0197,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0197.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0198,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0198.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0199,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0199.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0200,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0200.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0201,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0201.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0202,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0202.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0203,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0203.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0204,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0204.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0205,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0205.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0206,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0206.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0207,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0207.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0208,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0208.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0209,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0209.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0210,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0210.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0211,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0211.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0212,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0212.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0213,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0213.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0214,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0214.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0215,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0215.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0216,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0216.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0217,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0217.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0218,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0218.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0219,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0219.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0220,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0220.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0221,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0221.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0222,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0222.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0223,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0223.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0224,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0224.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0225,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0225.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0226,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0226.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0227,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0227.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0228,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0228.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0229,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0229.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0230,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0230.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0231,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0231.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0232,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0232.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0233,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0233.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0234,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0234.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0235,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0235.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0236,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0236.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0237,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0237.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0238,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0238.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0239,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0239.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0240,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0240.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0241,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0241.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0242,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0242.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0243,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0243.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0244,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0244.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0245,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0245.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0246,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0246.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0247,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0247.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0248,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0248.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0249,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0249.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0250,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0250.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0251,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0251.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0252,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0252.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0253,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0253.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0254,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0254.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0255,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0255.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0256,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0256.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0257,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0257.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0258,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0258.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0259,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0259.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0260,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0260.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0261,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0261.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0262,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0262.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0263,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0263.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0264,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0264.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0265,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0265.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ013-0266,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0266.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ013-0267,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0267.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ013-0268,raw/voice/real/LJSpeech-1.1/wavs/LJ013-0268.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0001,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0001.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0002,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0002.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0003,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0003.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0004,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0004.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0005,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0005.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0006,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0006.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0007,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0007.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0008,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0008.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0009,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0009.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0010,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0010.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0011,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0011.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0012,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0012.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0013,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0013.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0014,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0014.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0015,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0015.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0016,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0016.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0017,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0017.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0018,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0018.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0019,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0019.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0020,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0020.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0021,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0021.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0022,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0022.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0023,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0023.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0024,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0024.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0025,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0025.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0026,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0026.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0027,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0027.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0028,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0028.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0029,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0029.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0030,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0030.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0031,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0031.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0032,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0032.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0033,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0033.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0034,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0034.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0035,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0035.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0036,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0036.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0037,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0037.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0038,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0038.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0039,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0039.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0040,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0040.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0041,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0041.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0042,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0042.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0043,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0043.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0044,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0044.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0045,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0045.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0046,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0046.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0047,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0047.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0048,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0048.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0049,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0049.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0050,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0050.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0051,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0051.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0052,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0052.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0053,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0053.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0054,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0054.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0055,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0055.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0056,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0056.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0057,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0057.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0058,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0058.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0059,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0059.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0060,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0060.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0061,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0061.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0062,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0062.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0063,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0063.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0064,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0064.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0065,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0065.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0066,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0066.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0067,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0067.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0068,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0068.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0069,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0069.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0070,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0070.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0071,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0071.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0072,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0072.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0073,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0073.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0074,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0074.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0075,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0075.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0076,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0076.wav,0.0,voice,ljspeech,human,test
ljspeech_LJ014-0077,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0077.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0078,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0078.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0079,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0079.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0080,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0080.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0081,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0081.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0082,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0082.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0083,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0083.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0084,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0084.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0085,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0085.wav,0.0,voice,ljspeech,human,train
ljspeech_LJ014-0086,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0086.wav,0.0,voice,ljspeech,human,val
ljspeech_LJ014-0087,raw/voice/real/LJSpeech-1.1/wavs/LJ014-0087.wav,0.0,voice,ljspeech,human,test
